date,price,max,increaseShop,increasePirce
2018-08-12,41.52169230769232,198.0,1.0,-0.14823017292784613
2018-08-13,41.50931297709925,198.0,1.0,-0.012379330593070392
2018-08-14,40.95778625954199,198.0,0.0,-0.5515267175572589
2018-08-15,40.81427480916032,198.0,0.0,-0.14351145038167346
2018-08-16,41.318091603053446,198.0,0.0,0.5038167938931295
2018-08-17,41.30435114503818,198.0,0.0,-0.013740458015263357
2018-08-18,41.387557251908405,198.0,0.0,0.08320610687022167
2018-08-19,42.10511450381681,215.0,0.0,0.7175572519084028
2018-08-20,41.38736842105264,215.0,2.0,-0.7177460827641653
2018-08-21,40.59578947368422,198.0,0.0,-0.7915789473684214
2018-08-22,40.566716417910456,198.0,1.0,-0.029073055773764622
2018-08-23,41.601037037037045,198.0,1.0,1.0343206191265892
2018-08-24,41.067573529411774,198.0,1.0,-0.533463507625271
2018-08-25,41.16536764705884,198.0,0.0,0.09779411764706225
2018-08-26,40.744452554744534,198.0,1.0,-0.4209150923143028
2018-08-27,41.06489051094892,198.0,0.0,0.32043795620438686
2018-08-28,40.90503649635038,198.0,0.0,-0.15985401459854387
2018-08-29,41.017080291970814,198.0,0.0,0.11204379562043698
2018-08-30,41.10540145985403,198.0,0.0,0.08832116788321542
2018-09-01,41.15197080291973,198.0,0.0,0.046569343065698376
2018-09-02,40.94832116788323,198.0,0.0,-0.20364963503649847
2018-09-03,40.81839416058396,198.0,0.0,-0.12992700729926554
2018-09-04,41.07094890510951,198.0,0.0,0.25255474452554694
2018-09-05,41.45854014598541,198.0,0.0,0.38759124087589925
2018-09-06,40.90379562043797,198.0,0.0,-0.5547445255474415
2018-09-07,41.66201438848922,198.0,2.0,0.7582187680512504
2018-09-08,41.45942857142858,198.0,1.0,-0.20258581706063694
2018-09-09,41.25936170212767,198.0,1.0,-0.20006686930091178
2018-09-10,41.03125874125875,198.0,2.0,-0.22810296086891668
2018-09-11,41.79699300699302,219.0,0.0,0.7657342657342667
2018-09-12,41.845244755244764,219.0,0.0,0.04825174825174372
2018-09-13,42.39631944444446,219.0,1.0,0.5510746891996945
2018-09-14,42.53444444444446,219.0,0.0,0.13812500000000227
2018-09-15,43.419793103448285,229.0,1.0,0.8853486590038244
2018-09-16,43.03137931034483,229.0,0.0,-0.38841379310345303
2018-09-17,43.58116438356165,229.0,1.0,0.5497850732168175
2018-09-18,44.170408163265314,229.0,1.0,0.5892437797036649
2018-09-19,44.19965753424658,209.0,-1.0,0.029249370981268896
2018-09-20,43.00719178082193,209.0,0.0,-1.1924657534246563
2018-09-21,44.06020408163266,209.0,1.0,1.0530123008107353
2018-09-22,42.99828767123289,199.0,-1.0,-1.0619164103997747
2018-09-23,44.48061224489797,209.0,1.0,1.4823245736650819
2018-09-24,44.213945578231304,209.0,0.0,-0.2666666666666657
2018-09-25,44.29899328859061,209.0,2.0,0.08504771035930503
2018-09-26,44.21766666666667,209.0,1.0,-0.08132662192393525
2018-09-27,44.43489932885907,209.0,-1.0,0.21723266219239434
2018-09-28,44.38533333333334,209.0,1.0,-0.04956599552572527
2018-09-29,44.23370860927154,209.0,1.0,-0.15162472406180427
2018-09-30,43.97263157894738,209.0,1.0,-0.2610770303241594
2018-10-01,44.286209150326805,209.0,1.0,0.313577571379426
2018-10-02,45.33725490196079,248.0,0.0,1.0510457516339855
2018-10-03,44.17402597402597,209.0,1.0,-1.1632289279348171
2018-10-04,44.167532467532475,209.0,0.0,-0.006493506493498558
2018-10-05,44.25194805194806,209.0,0.0,0.08441558441558783
2018-10-06,44.649032258064516,209.0,1.0,0.39708420611645323
2018-10-07,44.74871794871795,209.0,1.0,0.09968569065343758
2018-10-08,45.14871794871795,209.0,0.0,0.3999999999999986
2018-10-09,44.037579617834396,209.0,1.0,-1.1111383308835556
2018-10-10,45.17025316455696,209.0,1.0,1.1326735467225646
2018-10-11,41.12316455696202,209.0,0.0,-4.047088607594944
2018-10-12,43.39316455696203,222.0,0.0,2.2700000000000102
2018-10-13,44.45582278481013,222.0,0.0,1.0626582278481038
2018-10-14,44.50329113924051,222.0,0.0,0.04746835443037867
2018-10-15,44.05645569620254,222.0,0.0,-0.44683544303796907
2018-10-16,44.80835443037975,222.0,0.0,0.7518987341772103
2018-10-17,44.64792452830189,222.0,1.0,-0.16042990207785834
2018-10-18,44.70389937106919,222.0,0.0,0.05597484276729858
2018-10-19,44.82603773584907,222.0,0.0,0.12213836477987883
2018-10-20,44.18962500000001,222.0,1.0,-0.6364127358490634
2018-10-21,44.36525,222.0,0.0,0.1756249999999966
2018-10-22,46.30604938271606,318.0,1.0,1.9407993827160581
2018-10-23,46.05913580246914,318.0,0.0,-0.24691358024691823
2018-10-24,46.02333333333334,318.0,0.0,-0.03580246913580254
2018-10-25,45.99617283950618,318.0,0.0,-0.027160493827160792
2018-10-26,46.10546583850933,318.0,-1.0,0.10929299900315215
2018-10-27,46.85172839506174,318.0,1.0,0.7462625565524093
2018-10-28,45.73259259259261,318.0,0.0,-1.1191358024691311
2018-10-29,45.85543209876545,318.0,0.0,0.12283950617283779
2018-10-30,45.93607361963192,318.0,1.0,0.0806415208664717
2018-11-01,46.917668711656454,318.0,0.0,0.9815950920245342
2018-11-02,46.8751851851852,318.0,-1.0,-0.04248352647125131
2018-11-03,46.77840490797547,318.0,1.0,-0.09678027720973148
2018-11-04,46.68024539877302,318.0,0.0,-0.09815950920245342
2018-11-05,46.42871165644173,318.0,0.0,-0.25153374233129
2018-11-06,46.3673619631902,318.0,0.0,-0.06134969325152895
2018-11-07,46.42932515337424,318.0,0.0,0.06196319018404495
2018-11-08,46.915705521472404,318.0,0.0,0.48638036809816043
2018-11-09,47.068466257668724,318.0,0.0,0.15276073619632058
2018-11-10,46.89604938271607,318.0,-1.0,-0.17241687495265268
2018-11-11,46.68073619631904,318.0,1.0,-0.215313186397033
2018-11-12,45.50355828220861,318.0,0.0,-1.1771779141104304
2018-11-13,45.8077300613497,318.0,0.0,0.30417177914109317
2018-11-14,46.24024539877302,318.0,0.0,0.43251533742331816
2018-11-15,46.33432098765434,318.0,-1.0,0.09407558888131717
2018-11-16,46.16601226993866,318.0,1.0,-0.16830871771567502
2018-11-17,46.219386503067504,318.0,0.0,0.05337423312884226
2018-11-18,46.28073619631903,318.0,0.0,0.06134969325152895
2018-11-19,45.591728395061736,318.0,-1.0,-0.6890078012572971
2018-11-20,46.23840490797547,318.0,1.0,0.6466765129137357
2018-11-21,46.226134969325166,318.0,0.0,-0.01226993865030579
2018-11-22,46.96993865030676,318.0,0.0,0.7438036809815927
2018-11-23,47.09141104294479,318.0,0.0,0.121472392638033
2018-11-24,46.998773006134975,318.0,0.0,-0.09263803680981653
2018-11-25,46.653086419753095,318.0,-1.0,-0.34568658638188055
2018-11-26,46.298773006134965,318.0,1.0,-0.3543134136181294
2018-11-27,46.6239263803681,318.0,0.0,0.32515337423313184
2018-11-28,46.681595092024544,318.0,0.0,0.05766871165644716
2018-11-29,46.827160493827165,318.0,-1.0,0.1455654018026209
2018-11-30,46.663190184049085,318.0,1.0,-0.16397030977807958
2018-12-01,47.2398773006135,318.0,0.0,0.5766871165644147
2018-12-02,47.5358024691358,318.0,-1.0,0.29592516852230233
2018-12-03,47.30920245398774,318.0,1.0,-0.22660001514806538
2018-12-04,46.72638036809817,318.0,0.0,-0.5828220858895676
2018-12-05,47.05822085889571,318.0,0.0,0.3318404907975392
2018-12-06,46.935521472392644,318.0,0.0,-0.122699386503065
2018-12-07,46.63674846625767,318.0,0.0,-0.29877300613497226
2018-12-08,46.468036809815956,318.0,0.0,-0.16871165644171526
2018-12-09,46.61779141104295,318.0,0.0,0.14975460122699502
2018-12-10,46.623926380368104,318.0,0.0,0.006134969325152895
2018-12-11,46.61656441717792,318.0,0.0,-0.007361963190184895
2018-12-12,46.62269938650307,318.0,0.0,0.006134969325152895
2018-12-13,46.469325153374236,318.0,0.0,-0.15337423312883658
2018-12-14,46.784171779141104,318.0,0.0,0.3148466257668687
2018-12-15,46.19576687116564,318.0,0.0,-0.5884049079754661
2018-12-16,46.18349693251533,318.0,0.0,-0.01226993865030579
2018-12-17,46.20067073170731,318.0,1.0,0.01717379919197981
2018-12-18,46.13432926829269,318.0,0.0,-0.06634146341462355
2018-12-19,46.344573170731714,318.0,0.0,0.21024390243902502
2018-12-20,46.36164634146342,318.0,0.0,0.017073170731706
2018-12-21,46.36402439024391,318.0,0.0,0.0023780487804927475
2018-12-22,46.48597560975611,318.0,0.0,0.1219512195121979
2018-12-23,46.58343558282209,318.0,-1.0,0.09745997306598042
2018-12-24,46.48545454545455,318.0,2.0,-0.09798103736753916
2018-12-25,46.30248484848485,318.0,0.0,-0.18296969696969967
2018-12-26,46.38066666666668,318.0,0.0,0.07818181818182524
2018-12-27,47.17716867469879,318.0,1.0,0.7965020080321139
2018-12-28,47.581927710843374,318.0,0.0,0.40475903614458275
2018-12-29,47.58427710843373,318.0,0.0,0.0023493975903576825
2018-12-30,47.58427710843373,318.0,0.0,0.0
2018-12-31,47.69451807228915,318.0,0.0,0.11024096385541782
2019-01-01,47.645120481927705,318.0,0.0,-0.04939759036144409
2019-01-02,47.66319277108433,318.0,0.0,0.01807228915662762
2019-01-03,47.66078313253012,318.0,0.0,-0.002409638554212279
2019-01-04,47.66078313253012,318.0,0.0,0.0
2019-01-05,47.661987951807234,318.0,0.0,0.0012048192771132449
2019-01-06,47.66801204819277,318.0,0.0,0.006024096385537803
2019-01-07,47.6860843373494,318.0,0.0,0.01807228915662762
2019-01-08,47.675240963855416,318.0,0.0,-0.010843373493983677
2019-01-09,47.66981927710843,318.0,0.0,-0.005421686746984733
2019-01-10,47.61730538922155,318.0,1.0,-0.052513887886881605
2019-01-11,47.5375,318.0,1.0,-0.07980538922154778
2019-01-12,47.924550898203584,318.0,-1.0,0.38705089820358296
2019-01-13,47.583928571428565,318.0,1.0,-0.34062232677501925
2019-01-14,47.749940476190474,318.0,0.0,0.16601190476190908
2019-01-15,47.91730538922155,318.0,-1.0,0.16736491303107925
2019-01-16,47.569644970414195,318.0,2.0,-0.347660418807358
2019-01-17,47.52230769230769,318.0,0.0,-0.04733727810650379
2019-01-18,47.54386904761905,318.0,-1.0,0.021561355311355612
2019-01-19,47.5510119047619,318.0,0.0,0.007142857142852677
2019-01-20,47.283550295857985,318.0,1.0,-0.2674616089039148
2019-01-21,47.91952380952381,318.0,-1.0,0.6359735136658244
2019-01-22,48.310532544378695,318.0,1.0,0.39100873485488563
2019-01-23,48.71305389221556,318.0,-2.0,0.402521347836867
2019-01-24,48.22422619047619,318.0,1.0,-0.48882770173937473
2019-01-25,48.01833333333333,318.0,0.0,-0.20589285714285666
2019-01-26,48.108070175438584,318.0,3.0,0.08973684210525334
2019-01-27,48.0079190751445,318.0,2.0,-0.10015110029408447
2019-01-28,48.150459770114935,318.0,1.0,0.1425406949704353
2019-02-01,48.08497142857142,318.0,1.0,-0.06548834154351368
2019-02-02,48.28674285714285,318.0,0.0,0.20177142857142627
2019-02-03,48.79297142857142,318.0,0.0,0.5062285714285721
2019-02-04,48.659257142857136,318.0,0.0,-0.13371428571428368
2019-02-05,49.76719999999998,318.0,0.0,1.1079428571428451
2019-02-06,48.77306818181817,318.0,1.0,-0.9941318181818133
2019-02-07,47.310056818181806,318.0,0.0,-1.4630113636363618
2019-02-08,47.73373563218391,318.0,-2.0,0.42367881400210194
2019-02-09,48.287897727272714,318.0,2.0,0.554162095088806
2019-02-10,48.62971751412428,318.0,1.0,0.3418197868515662
2019-02-11,48.62412429378531,318.0,0.0,-0.005593220338973026
2019-02-12,48.951534090909085,318.0,-1.0,0.32740979712377793
2019-02-13,49.20825842696628,318.0,2.0,0.25672433605719647
2019-02-14,49.5663068181818,318.0,-2.0,0.3580483912155188
2019-02-15,49.66863636363635,318.0,0.0,0.10232954545455186
2019-02-16,49.44820224719099,318.0,2.0,-0.22043411644536093
2019-02-17,49.49536723163841,318.0,-1.0,0.04716498444742001
2019-02-18,49.76337078651685,318.0,1.0,0.2680035548784403
2019-02-19,49.53173184357541,318.0,1.0,-0.23163894294144427
2019-02-20,49.534719101123585,318.0,-1.0,0.0029872575481775243
2019-02-21,48.755138121546956,318.0,3.0,-0.7795809795766289
2019-02-22,49.07766666666665,318.0,-1.0,0.3225285451196953
2019-02-23,49.82143646408839,318.0,1.0,0.7437697974217414
2019-02-24,49.311978021978014,318.0,1.0,-0.5094584421103789
2019-02-25,48.74766666666665,318.0,-2.0,-0.5643113553113608
2019-02-26,48.55845303867403,318.0,1.0,-0.18921362799262198
2019-02-27,49.45788888888887,318.0,-1.0,0.8994358502148359
2019-02-28,48.728369565217385,318.0,4.0,-0.7295193236714823
2019-03-01,48.587119565217385,318.0,0.0,-0.14124999999999943
2019-03-02,48.68026881720429,318.0,2.0,0.09314925198690815
2019-03-03,48.315161290322564,318.0,0.0,-0.3651075268817294
2019-03-04,47.51731182795699,318.0,0.0,-0.7978494623655763
2019-03-05,47.299032258064514,318.0,0.0,-0.21827956989247355
2019-03-06,48.34150537634409,318.0,0.0,1.042473118279574
2019-03-07,47.70602150537634,318.0,0.0,-0.6354838709677466
2019-03-08,47.755187165775396,318.0,1.0,0.0491656603990549
2019-03-09,47.79850267379679,318.0,0.0,0.04331550802139361
2019-03-10,48.19422459893048,318.0,0.0,0.3957219251336923
2019-03-11,47.86835978835978,318.0,2.0,-0.3258648105706996
2019-03-12,47.76819148936169,318.0,-1.0,-0.1001682989980921
2019-03-13,48.67457446808508,318.0,0.0,0.9063829787233928
2019-03-14,48.37010526315788,318.0,2.0,-0.30446920492720153
2019-03-15,48.47010526315788,318.0,0.0,0.10000000000000142
2019-03-16,48.26554973821988,318.0,1.0,-0.20455552493800155
2019-03-17,48.301684210526304,318.0,-1.0,0.03613447230642208
2019-03-18,48.412670157068064,318.0,1.0,0.11098594654175997
2019-03-19,48.72732984293193,318.0,0.0,0.31465968586386595
2019-03-20,48.61989583333332,318.0,1.0,-0.10743400959861305
2019-03-21,49.30791666666664,318.0,0.0,0.6880208333333258
2019-03-22,49.04177083333332,318.0,0.0,-0.26614583333332575
2019-03-23,48.894869109947635,318.0,-1.0,-0.14690172338568175
2019-03-24,49.19284974093262,302.0,2.0,0.2979806309849877
2019-03-25,49.72948453608246,302.0,1.0,0.5366347951498369
2019-03-26,49.7622797927461,302.0,-1.0,0.032795256663639805
2019-03-27,49.64061538461537,302.0,2.0,-0.12166440813072654
2019-03-28,49.14625641025639,302.0,0.0,-0.49435897435898113
2019-03-29,48.090871794871795,302.0,0.0,-1.0553846153845967
2019-03-30,48.10835051546391,302.0,-1.0,0.017478720592116304
2019-04-01,48.34443298969071,302.0,0.0,0.23608247422679796
2019-04-02,48.31591836734693,302.0,2.0,-0.028514622343777773
2019-04-03,48.12459183673469,302.0,0.0,-0.19132653061224403
2019-04-04,48.23938775510203,302.0,0.0,0.11479591836734215
2019-04-05,48.231224489795906,302.0,0.0,-0.008163265306123435
2019-04-06,48.40260204081632,302.0,0.0,0.17137755102041297
2019-04-07,48.328928571428555,302.0,0.0,-0.07367346938776365
2019-04-08,48.84270408163265,302.0,0.0,0.5137755102040913
2019-04-09,48.69369230769229,302.0,-1.0,-0.1490117739403587
2019-04-10,48.928274111675115,273.0,2.0,0.23458180398282735
2019-04-11,49.224263959390846,273.0,0.0,0.295989847715731
2019-04-12,48.6254081632653,273.0,-1.0,-0.5988557961255481
2019-04-13,48.85573604060913,273.0,1.0,0.2303278773438322
2019-04-14,48.982551020408145,273.0,-1.0,0.1268149797990148
2019-04-15,48.91309644670049,273.0,1.0,-0.0694545737076524
2019-04-16,48.61918781725886,273.0,0.0,-0.2939086294416313
2019-04-17,48.596852791878156,273.0,0.0,-0.02233502538070553
2019-04-18,48.62477157360404,273.0,0.0,0.027918781725887243
2019-04-19,47.79282828282826,273.0,1.0,-0.8319432907757829
2019-04-20,48.263807106598975,273.0,-1.0,0.4709788237707144
2019-04-21,48.45545454545453,273.0,1.0,0.19164743885555424
2019-04-22,48.574141414141394,273.0,0.0,0.11868686868686495
2019-04-23,48.812979797979786,273.0,0.0,0.23883838383839162
2019-04-24,48.475101010101,273.0,0.0,-0.3378787878787861
2019-04-25,48.69378787878785,273.0,0.0,0.21868686868685216
2019-04-26,48.6382323232323,273.0,0.0,-0.05555555555555003
2019-04-27,48.945765306122425,273.0,-2.0,0.3075329828901232
2019-04-28,48.621060606060595,273.0,2.0,-0.3247047000618295
2019-04-29,49.297236180904484,273.0,1.0,0.6761755748438887
2019-04-30,48.844472361809025,273.0,0.0,-0.45276381909545904
2019-05-01,47.91432160804019,273.0,0.0,-0.9301507537688352
2019-05-02,47.919249999999984,273.0,1.0,0.0049283919597939985
2019-05-03,48.731909547738674,273.0,-1.0,0.81265954773869
2019-05-04,48.637749999999976,273.0,1.0,-0.09415954773869828
2019-05-05,48.527749999999976,273.0,0.0,-0.10999999999999943
2019-05-06,48.39324999999999,273.0,0.0,-0.13449999999998852
2019-05-07,48.50580808080807,273.0,-2.0,0.11255808080808549
2019-05-08,48.40224999999999,273.0,2.0,-0.10355808080808515
2019-05-09,48.567749999999975,273.0,0.0,0.16549999999998732
2019-05-10,48.4146766169154,273.0,1.0,-0.15307338308457474
2019-05-11,48.838249999999974,273.0,-1.0,0.42357338308457315
2019-05-12,49.80717821782175,308.0,2.0,0.9689282178217766
2019-05-13,50.073514851485115,308.0,0.0,0.26633663366336435
2019-05-14,50.49074999999996,308.0,-2.0,0.4172351485148482
2019-05-15,50.23737623762372,308.0,2.0,-0.253373762376242
2019-05-16,49.505221674876815,308.0,1.0,-0.7321545627469064
2019-05-17,49.12403940886696,308.0,0.0,-0.3811822660098514
2019-05-18,49.43139999999997,308.0,-3.0,0.30736059113300485
2019-05-19,49.290447761193995,308.0,1.0,-0.14095223880597274
2019-05-20,48.973793103448244,308.0,2.0,-0.31665465774575097
2019-05-21,49.365467980295534,308.0,0.0,0.39167487684728997
2019-05-22,50.24373134328354,308.0,-2.0,0.8782633629880081
2019-05-23,49.79945812807878,308.0,2.0,-0.4442732152047597
2019-05-24,49.835594059405906,308.0,-1.0,0.03613593132712367
2019-05-25,49.761034482758596,308.0,1.0,-0.07455957664731017
2019-05-26,49.961831683168285,308.0,-1.0,0.20079720040968851
2019-05-27,50.242807881773366,308.0,1.0,0.2809761986050816
2019-05-28,52.030882352941134,396.0,1.0,1.7880744711677679
2019-05-29,51.832682926829236,396.0,1.0,-0.19819942611189845
2019-05-30,51.9254901960784,396.0,-1.0,0.09280726924916394
2019-06-01,51.83707317073167,396.0,1.0,-0.0884170253467289
2019-06-02,51.27999999999997,396.0,0.0,-0.557073170731698
2019-06-03,51.75098039215683,396.0,-1.0,0.4709803921568607
2019-06-04,51.120975609756066,396.0,1.0,-0.6300047824007677
2019-06-05,51.076847290640366,396.0,-2.0,-0.04412831911569981
2019-06-06,51.088292682926806,396.0,2.0,0.011445392286439926
2019-06-07,51.57941176470585,396.0,-1.0,0.49111908177904695
2019-06-08,50.976097560975575,396.0,1.0,-0.6033142037302781
2019-06-09,50.79560975609753,396.0,0.0,-0.18048780487804805
2019-06-10,50.746116504854335,396.0,1.0,-0.049493251243191594
2019-06-11,51.12184466019414,396.0,0.0,0.3757281553398073
2019-06-12,50.96956521739127,396.0,1.0,-0.15227944280287176
2019-06-13,51.35219512195119,396.0,-2.0,0.38262990455991996
2019-06-14,50.87487922705311,396.0,2.0,-0.47731589489808357
2019-06-15,50.72028985507243,396.0,0.0,-0.15458937198067702
2019-06-16,51.04417475728152,396.0,-1.0,0.3238849022090875
2019-06-17,51.29227053140094,396.0,1.0,0.2480957741194203
2019-06-18,50.694202898550685,308.0,0.0,-0.5980676328502526
2019-06-19,50.918932038834924,308.0,-1.0,0.2247291402842393
2019-06-20,50.84660194174754,308.0,0.0,-0.07233009708738791
2019-06-21,50.57294685990335,308.0,1.0,-0.27365508184418985
2019-06-22,50.95314009661832,308.0,0.0,0.3801932367149732
2019-06-23,50.79855769230766,308.0,1.0,-0.15458240431065917
2019-06-24,51.27149758454103,308.0,-1.0,0.4729398922333701
2019-06-25,51.012560386473396,308.0,0.0,-0.2589371980676347
2019-06-26,51.027053140096584,308.0,0.0,0.014492753623187582
2019-06-27,51.14902912621355,308.0,-1.0,0.12197598611696492
2019-06-28,51.08840579710141,308.0,1.0,-0.06062332911213986
2019-06-29,51.22028985507243,308.0,0.0,0.1318840579710212
2019-06-30,50.70478468899518,308.0,2.0,-0.5155051660772472
2019-07-01,50.62270531400964,308.0,-2.0,-0.08207937498553974
2019-07-02,50.701904761904714,308.0,3.0,0.07919944789507127
2019-07-03,51.639712918660244,308.0,-1.0,0.9378081567555299
2019-07-04,51.42918660287078,308.0,0.0,-0.21052631578946546
2019-07-05,51.47523809523807,308.0,1.0,0.046051492367290336
2019-07-06,51.8233333333333,308.0,0.0,0.34809523809523313
2019-07-07,52.091866028708104,308.0,-1.0,0.26853269537480173
2019-07-08,51.05571428571425,308.0,1.0,-1.0361517429938516
2019-07-09,50.36037735849053,308.0,2.0,-0.6953369272237211
2019-07-10,51.80132701421797,308.0,-1.0,1.4409496557274366
2019-07-11,51.427136150234695,308.0,2.0,-0.37419086398327295
2019-07-12,52.44289719626163,396.0,1.0,1.0157610460269382
2019-07-13,52.45084905660372,308.0,-2.0,0.00795186034208939
2019-07-14,51.5690654205607,308.0,2.0,-0.8817836360430249
